"ParentStopAreaCode","ChildStopAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"920GSTN1","910GSTANAIR","2009-01-02T11:45:00","2009-01-02T11:45:00",0,"new"
"930GBDY","390G60342","2011-09-28T14:18:28","2011-09-28T14:18:28",,"new"
"930GCOF","230G00007610","2008-08-11T00:00:00","2008-08-11T00:00:00",,"new"
"930GCOF","930GCOW","2009-03-17T14:55:00","2009-03-17T14:55:00",0,"new"
"930GCOH","230G00007990","2008-10-29T00:00:00","2008-10-29T00:00:00",,"new"
"930GCOH","230G00008070","2008-10-29T00:00:00","2008-10-29T00:00:00",,"new"
"930GCOM","230G50","2008-08-11T00:00:00","2008-08-11T00:00:00",,"new"
"930GCOW","230G00007350","2009-03-16T00:00:00","2009-03-16T00:00:00",,"new"
"930GCOW","230G0612","2010-04-23T00:00:00","2010-04-23T00:00:00",,"new"
"930GDVE","240G04144ARR","2009-07-22T12:52:00","2009-07-22T12:52:00",0,"new"
"930GDVE","240GA073930A","2009-07-22T12:52:00","2009-07-22T12:52:00",0,"new"
"930GDVW","240GA031970A","2009-07-22T12:51:00","2009-07-22T12:51:00",0,"new"
"930GFET","240GA027780A","2009-05-15T14:58:00","2009-05-15T14:58:00",0,"new"
"930GFSB","230G00004500","2009-03-16T00:00:00","2009-03-16T00:00:00",,"new"
"930GFXF","390G60343","2011-09-28T14:18:28","2011-09-28T14:18:28",,"new"
"930GFXT","390G60862","2011-09-28T14:18:45","2011-09-28T14:18:45",,"new"
"930GGVS","240GA018300A","2009-04-08T17:13:00","2009-04-08T17:13:00",0,"new"
"930GGVS","910GGRVSEND","2009-01-02T11:49:00","2009-01-02T11:49:00",0,"new"
"930GHTW","910GPRKSTON","2009-01-02T13:31:00","2009-01-02T13:31:00",0,"new"
"930GHWH","910GHARWICH","2009-01-02T11:46:00","2009-01-02T11:46:00",0,"new"
"930GLYM","910GLMTNPIR","2009-04-22T13:35:00","2009-04-22T13:35:00",0,"new"
"930GNHV","910GNEWHVNH","2009-01-02T11:47:00","2009-01-02T11:47:00",0,"new"
"930GNHV","910GNEWHVNT","2009-03-18T11:40:00","2009-03-18T11:40:00",0,"new"
"930GRMG","240GA047550A","2009-07-22T13:27:00","2009-07-22T13:27:00",0,"new"
"930GRMG","240GA047570A","2009-07-22T13:27:00","2009-07-22T13:27:00",0,"new"
"930GRYD","910GRYDP","2009-01-02T11:48:00","2009-01-02T11:48:00",0,"new"
"930GRYD","930GRYH","2009-03-17T14:54:00","2009-03-17T14:54:00",0,"new"
"930GRYH","910GRYDE","2009-01-02T11:48:00","2009-01-02T11:48:00",0,"new"
"930GSHY","390G10811","2011-09-28T14:16:41","2011-09-28T14:16:41",,"new"
"930GWLB","390G70351","2011-09-28T14:19:01","2011-09-28T14:19:01",,"new"
"930GYMO","230G00012430","2009-03-16T00:00:00","2009-03-16T00:00:00",,"new"
"940GZZBBSHF","140GLE0267","2011-04-04T11:56:00","2011-04-04T11:56:00",0,"new"
"940GZZBBSHF","140GLE95634","2011-08-30T12:18:00","2011-08-30T12:18:00",0,"new"
"940GZZCRADD","490G02002A","","",,"new"
"940GZZCRADD","490G02002S","","",,"new"
"940GZZCRAMP","490G02004E","","",,"new"
"940GZZCRAMP","490G02004W","","",,"new"
"940GZZCRARA","490G02005E","","",,"new"
"940GZZCRARA","490G02005EEn","","",,"new"
"940GZZCRBED","490G02013003","","",,"new"
"940GZZCRBED","490G02013S","","",,"new"
"940GZZCRBGV","490G02014E","","",,"new"
"940GZZCRBGV","490G02014N","","",,"new"
"940GZZCRBLA","490G02017003","","",,"new"
"940GZZCRBLA","490G02017A","","",,"new"
"940GZZCRBRD","490G02010003","","",,"new"
"940GZZCRBRD","490G02010B","","",,"new"
"940GZZCRCHR","490G02023W13","","",,"new"
"940GZZCRCOO","490G02024E","","",,"new"
"940GZZCRCOO","490G02024N","","",,"new"
"940GZZCRCTR","490G02042C0","","",,"new"
"940GZZCRFLD","490G02038003","","",,"new"
"940GZZCRFLD","490G02038B","","",,"new"
"940GZZCRGRA","490G02041004","","",,"new"
"940GZZCRGRA","490G02041A","","",,"new"
"940GZZCRGRA","490G02041S1","","",,"new"
"940GZZCRKGH","490G02050A","","",,"new"
"940GZZCRKGH","490G02050N","","",,"new"
"940GZZCRLEB","490G02052E","","",,"new"
"940GZZCRLOY","490G02055001","","",,"new"
"940GZZCRLOY","490G02055E","","",,"new"
"940GZZCRMCH","490G02058003","","",,"new"
"940GZZCRMCH","490G02058Y","","",,"new"
"940GZZCRMDN","490G02060003","","",,"new"
"940GZZCRMDN","490G02060A","","",,"new"
"940GZZCRMTP","490G02057003","","",,"new"
"940GZZCRMTP","490G02057D","","",,"new"
"940GZZCRNWA","490G02062003","","",,"new"
"940GZZCRNWA","490G02062B","","",,"new"
"940GZZCRSAN","490G02072003","","",,"new"
"940GZZCRSAN","490G02072A","","",,"new"
"940GZZCRTPA","490G02075N","","",,"new"
"940GZZCRTPA","490G02075S","","",,"new"
"940GZZCRTPA","490G02075SEn","","",,"new"
"940GZZCRWOD","490G02086003","","",,"new"
"940GZZCRWOD","490G02086A","","",,"new"
"940GZZDLBEC","490G02011G","","",,"new"
"940GZZDLBLA","490G02018AP","","",,"new"
"940GZZDLBOW","490G02019A","","",,"new"
"940GZZDLBPK","490G02012X","","",,"new"
"940GZZDLCGT","490G00039A","","",,"new"
"940GZZDLCLA","490G02025B","","",,"new"
"940GZZDLCUS","490G01079B","","",,"new"
"940GZZDLCUS","490G15080D","","",,"new"
"940GZZDLCUT","490G02027A","","",,"new"
"940GZZDLCYP","490G02028M","","",,"new"
"940GZZDLDEP","490G02029N","","",,"new"
"940GZZDLDEP","490G02029S","","",,"new"
"940GZZDLDEV","490G02030N","","",,"new"
"940GZZDLELV","490G02035B","","",,"new"
"940GZZDLGAL","490G02039A","","",,"new"
"940GZZDLHEQ","490G002046E","","",,"new"
"940GZZDLISL","490G02048X","","",,"new"
"940GZZDLLCA","490G09269E1","","",,"new"
"940GZZDLMUD","490G02061B","","",,"new"
"940GZZDLPDK","490G09918W","","",,"new"
"940GZZDLRAL","490G02070E","","",,"new"
"940GZZDLTWG","490G02076RV","","",,"new"
"940GZZDLWFE","490G02083A","","",,"new"
"940GZZDLWSV","490G13434E","","",,"new"
"940GZZEKEYT","240G102309","2009-11-11T15:37:00","2009-11-11T15:37:00",0,"new"
"940GZZEKEYT","240G97132","2009-11-11T15:38:00","2009-11-11T15:38:00",0,"new"
"940GZZEKSPW","240G75588","2009-11-11T15:30:00","2009-11-11T15:30:00",0,"new"
"940GZZEVDUF","100GDD000847","2011-03-15T00:00:00","2011-03-15T00:00:00",,"new"
"940GZZEVIDR","100G00013833","2008-12-19T00:00:00","2008-12-19T00:00:00",,"new"
"940GZZEVWKS","100G51054","2008-12-19T00:00:00","2008-12-19T00:00:00",,"new"
"940GZZEVWKS","100GDW000596","2008-12-19T00:00:00","2008-12-19T00:00:00",,"new"
"940GZZGCRTH","260GCC04708","2011-08-19T00:00:00","2011-08-19T00:00:00",,"new"
"940GZZKEBOD","140GRR95636","2011-04-04T12:03:00","2011-04-04T12:03:00",0,"new"
"940GZZKENTM","140GRR10008","2011-04-04T12:12:00","2011-04-04T12:12:00",0,"new"
"940GZZKERLV","240G99369","2009-11-11T15:03:00","2009-11-11T15:03:00",0,"new"
"940GZZKETTN","240G022950A","2009-11-11T15:12:00","2009-11-11T15:12:00",0,"new"
"940GZZLUACT","490G0000S","","",,"new"
"940GZZLUACY","490G00008O","","",,"new"
"940GZZLUADE","490G00004D","","",,"new"
"940GZZLUADE","490G00004G","","",,"new"
"940GZZLUAGL","490G00007G","","",,"new"
"940GZZLUALD","490G00003N","","",,"new"
"940GZZLUALP","490G00005N2","","",,"new"
"940GZZLUASG","490G00009E1","","",,"new"
"940GZZLUASL","490G00010W","","",,"new"
"940GZZLUBBB","490G00032MO","","",,"new"
"940GZZLUBBN","490G00014W","","",,"new"
"940GZZLUBDS","490G00028A","","",,"new"
"940GZZLUBDS","490G00028C","","",,"new"
"940GZZLUBEC","490G00019B","","",,"new"
"940GZZLUBKE","490G00016SB","","",,"new"
"940GZZLUBKH","150G00003292","","",,"new"
"940GZZLUBLG","490G00022A","","",,"new"
"940GZZLUBLG","490G00022B","","",,"new"
"940GZZLUBLG","490G00022C","","",,"new"
"940GZZLUBLG","490G00022D","","",,"new"
"940GZZLUBMY","490G00021W","","",,"new"
"940GZZLUBND","490G00025BV","","",,"new"
"940GZZLUBND","490G00025BW","","",,"new"
"940GZZLUBOR","490G00026B","","",,"new"
"940GZZLUBOS","490G00027A","","",,"new"
"940GZZLUBSC","490G00017E","","",,"new"
"940GZZLUBST","490G00011B","","",,"new"
"940GZZLUBST","490G00011D","","",,"new"
"940GZZLUBST","490G00011W","","",,"new"
"940GZZLUBTK","490G00034M","","",,"new"
"940GZZLUBTX","490G00030Q","","",,"new"
"940GZZLUBWR","490G00029Q","","",,"new"
"940GZZLUBWT","490G00018P","","",,"new"
"940GZZLUBZP","490G00020L","","",,"new"
"940GZZLUCAR","490G00035A","","",,"new"
"940GZZLUCFM","490G00043CD","","",,"new"
"940GZZLUCGN","490G00056E","","",,"new"
"940GZZLUCHL","490G00044E","","",,"new"
"940GZZLUCKS","490G00053N2","","",,"new"
"940GZZLUCND","490G00054CB","","",,"new"
"940GZZLUCPC","490G00050G","","",,"new"
"940GZZLUCPK","490G00041B","","",,"new"
"940GZZLUCPN","490G00051G","","",,"new"
"940GZZLUCPS","490G00052SD","","",,"new"
"940GZZLUCSD","490G00055A","","",,"new"
"940GZZLUCSM","040G00002100","2007-05-15T00:00:00","2007-05-15T00:00:00",,"new"
"940GZZLUCSM","040G00002174","2008-09-24T00:00:00","2008-09-24T00:00:00",,"new"
"940GZZLUCTN","490G00036N","","",,"new"
"940GZZLUCWL","150G00000945","","",,"new"
"940GZZLUCWP","490G00048S","","",,"new"
"940GZZLUCXY","210G3199","","",,"new"
"940GZZLUCYF","490G00038F","","",,"new"
"940GZZLUCYF","490G00038G","","",,"new"
"940GZZLUDBN","150G00000912","","",,"new"
"940GZZLUDGE","490G00058B","","",,"new"
"940GZZLUDGY","490G00059B","","",,"new"
"940GZZLUDOH","490G00061B","","",,"new"
"940GZZLUEAE","490G00066A","","",,"new"
"940GZZLUEAN","490G00065H","","",,"new"
"940GZZLUECM","490G00063U","","",,"new"
"940GZZLUECT","490G00064A","","",,"new"
"940GZZLUECT","490G00064C","","",,"new"
"940GZZLUEFY","490G00067G","","",,"new"
"940GZZLUEGW","490G00070C","","",,"new"
"940GZZLUEGW","490G00070S","","",,"new"
"940GZZLUEHM","490G00068A","","",,"new"
"940GZZLUEMB","490G00075L","","",,"new"
"940GZZLUEPG","150G00003291","","",,"new"
"940GZZLUEPK","490G00074A","","",,"new"
"940GZZLUEPY","490G00069EB","","",,"new"
"940GZZLUEPY","490G00069W","","",,"new"
"940GZZLUERB","490G00071E","","",,"new"
"940GZZLUERC","490G00072W","","",,"new"
"940GZZLUESQ","490G00078P","","",,"new"
"940GZZLUFBY","490G00084L","","",,"new"
"940GZZLUFLP","490G00079E","","",,"new"
"940GZZLUFYC","490G00081W","","",,"new"
"940GZZLUFYC","490G03156F","","",,"new"
"940GZZLUFYR","490G00082FL","","",,"new"
"940GZZLUFYR","490G00082R","","",,"new"
"940GZZLUGDG","490G00089B","","",,"new"
"940GZZLUGDG","490G18890E","","",,"new"
"940GZZLUGGH","150G00003280","","",,"new"
"940GZZLUGGN","490G00087GB","","",,"new"
"940GZZLUGGN","490G00087GK","","",,"new"
"940GZZLUGHK","490G00088Y","","",,"new"
"940GZZLUGPK","490G00093PE","","",,"new"
"940GZZLUGPS","490G00091G","","",,"new"
"940GZZLUGPS","490G00091H","","",,"new"
"940GZZLUGTH","490G00085G","","",,"new"
"940GZZLUGTH","490G15200C","","",,"new"
"940GZZLUGTR","490G00086A","","",,"new"
"940GZZLUHBN","490G00112L","","",,"new"
"940GZZLUHBN","490G15239K","","",,"new"
"940GZZLUHBT","490G00107E","","",,"new"
"940GZZLUHBT","490G00107P","","",,"new"
"940GZZLUHCH","490G00115L","","",,"new"
"940GZZLUHCL","490G00106A","","",,"new"
"940GZZLUHCL","490G00106G","","",,"new"
"940GZZLUHGD","490G00111B","","",,"new"
"940GZZLUHGR","490G00099A","","",,"new"
"940GZZLUHGR","490G00099J","","",,"new"
"940GZZLUHGR","490G00099N","","",,"new"
"940GZZLUHGT","490G00109S","","",,"new"
"940GZZLUHLT","490G00095A","","",,"new"
"940GZZLUHNX","490G00103G","","",,"new"
"940GZZLUHPC","490G00119A","","",,"new"
"940GZZLUHPC","490G00119F","","",,"new"
"940GZZLUHPC","490G00119S","","",,"new"
"940GZZLUHPC","490G07492W","","",,"new"
"940GZZLUHPK","490G00113G","","",,"new"
"940GZZLUHSC","490G00097T","","",,"new"
"940GZZLUHSK","490G00110R","","",,"new"
"940GZZLUHTD","490G00098S","","",,"new"
"940GZZLUHWC","490G001161","","",,"new"
"940GZZLUHWE","490G00117E","","",,"new"
"940GZZLUHWT","490G00118B","","",,"new"
"940GZZLUHWY","490G00114U","","",,"new"
"940GZZLUICK","490G00120","","",,"new"
"940GZZLUICK","490G00120A","","",,"new"
"940GZZLUICK","490G00120C","","",,"new"
"940GZZLUKBN","490G00126B","","",,"new"
"940GZZLUKBY","490G00128B","","",,"new"
"940GZZLUKNB","490G00130E","","",,"new"
"940GZZLUKNB","490G00130KD","","",,"new"
"940GZZLUKNG","490G00121B","","",,"new"
"940GZZLUKPK","490G00127KB","","",,"new"
"940GZZLUKSX","490G00129R","","",,"new"
"940GZZLULAD","490G00131A","","",,"new"
"940GZZLULBN","490G00132G","","",,"new"
"940GZZLULGN","150G00000960","","",,"new"
"940GZZLULGT","490G00133B","","",,"new"
"940GZZLULRD","490G00134A","","",,"new"
"940GZZLULSQ","490G00135B","","",,"new"
"940GZZLULYN","490G00136A","","",,"new"
"940GZZLULYS","490G00137T","","",,"new"
"940GZZLUMBA","490G00144L","","",,"new"
"940GZZLUMBA","490G00144R","","",,"new"
"940GZZLUMDN","490G00151H","","",,"new"
"940GZZLUMED","490G00146B","","",,"new"
"940GZZLUMED","490G00146C","","",,"new"
"940GZZLUMHL","490G00147E","","",,"new"
"940GZZLUMMT","490G00148C","","",,"new"
"940GZZLUMMT","490G00148K","","",,"new"
"940GZZLUMMT","490G00148M","","",,"new"
"940GZZLUMPK","210G9438","","",,"new"
"940GZZLUMRH","490G00142A","","",,"new"
"940GZZLUMRH","490G00142G","","",,"new"
"940GZZLUMRH","490G00142J","","",,"new"
"940GZZLUMSH","490G00143E","","",,"new"
"940GZZLUMTC","490G00152G","","",,"new"
"940GZZLUMTC","490G00152K","","",,"new"
"940GZZLUNAN","490G00157B","","",,"new"
"940GZZLUNAN","490G00157V","","",,"new"
"940GZZLUNBP","490G00154B","","",,"new"
"940GZZLUNDN","490G00153AA","","",,"new"
"940GZZLUNEN","490G00158A","","",,"new"
"940GZZLUNFD","490G00159X","","",,"new"
"940GZZLUNHA","490G00161B","","",,"new"
"940GZZLUNHG","490G00167G","","",,"new"
"940GZZLUNHT","490G00162X1","","",,"new"
"940GZZLUNKP","490G00164NN","","",,"new"
"940GZZLUNOW","490G00165B","","",,"new"
"940GZZLUNWH","490G00166B","","",,"new"
"940GZZLUOAK","490G00168A","","",,"new"
"940GZZLUOSY","490G00171A","","",,"new"
"940GZZLUOVL","490G00172N","","",,"new"
"940GZZLUOXC","490G00173OQ","","",,"new"
"940GZZLUOXC","490G00173RG","","",,"new"
"940GZZLUPCC","490G00179B","","",,"new"
"940GZZLUPCC","490G00179C","","",,"new"
"940GZZLUPCC","490G00179D","","",,"new"
"940GZZLUPCO","490G00180A","","",,"new"
"940GZZLUPCO","490G00180H","","",,"new"
"940GZZLUPKR","490G00176L","","",,"new"
"940GZZLUPLW","490G00182A","","",,"new"
"940GZZLUPNR","490G00181B","","",,"new"
"940GZZLUPRD","490G00183B","","",,"new"
"940GZZLUPSG","490G00177S","","",,"new"
"940GZZLUPVL","490G00178B","","",,"new"
"940GZZLUPYB","490G00184X","","",,"new"
"940GZZLUPYB","490G07281E","","",,"new"
"940GZZLUQBY","490G00185BB","","",,"new"
"940GZZLUQWY","490G00187B","","",,"new"
"940GZZLURBG","490G00190038","","",,"new"
"940GZZLURGP","490G00191A","","",,"new"
"940GZZLURSG","490G00198B","","",,"new"
"940GZZLURSM","490G00199C","","",,"new"
"940GZZLURSM","490G00199S","","",,"new"
"940GZZLURSP","490G00197Z2","","",,"new"
"940GZZLURSQ","490G00200H","","",,"new"
"940GZZLURVP","490G00188A","","",,"new"
"940GZZLURVY","490G00194S","","",,"new"
"940GZZLURYL","490G00189S","","",,"new"
"940GZZLURYO","490G00196B","","",,"new"
"940GZZLUSBC","490G00203A","","",,"new"
"940GZZLUSEA","490G00208B","","",,"new"
"940GZZLUSFB","490G00218N","","",,"new"
"940GZZLUSFS","490G00209E","","",,"new"
"940GZZLUSGN","490G00220E1","","",,"new"
"940GZZLUSGN","490G00220N","","",,"new"
"940GZZLUSGT","490G00210G","","",,"new"
"940GZZLUSHH","490G00211G","","",,"new"
"940GZZLUSJP","490G00221N","","",,"new"
"940GZZLUSJW","490G00222A","","",,"new"
"940GZZLUSKS","490G00212G","","",,"new"
"940GZZLUSKW","490G00223G","","",,"new"
"940GZZLUSNB","490G00207B","","",,"new"
"940GZZLUSPU","490G00225S","","",,"new"
"940GZZLUSSQ","490G00206H","","",,"new"
"940GZZLUSTM","490G00219A","","",,"new"
"940GZZLUSUT","490G002288","","",,"new"
"940GZZLUSUT","490G00228E","","",,"new"
"940GZZLUSWC","490G00230N","","",,"new"
"940GZZLUSWF","490G00217D","","",,"new"
"940GZZLUSWF","490G15122C","","",,"new"
"940GZZLUSWK","490G13323SA","","",,"new"
"940GZZLUSWN","490G00216C","","",,"new"
"940GZZLUTAW","490G00237B","","",,"new"
"940GZZLUTBC","490G00233E","","",,"new"
"940GZZLUTBC","490G00233G","","",,"new"
"940GZZLUTBY","490G00234G","","",,"new"
"940GZZLUTBY","490G00234M","","",,"new"
"940GZZLUTCR","490G00235C","","",,"new"
"940GZZLUTCR","490G00235E","","",,"new"
"940GZZLUTCR","490G00235V","","",,"new"
"940GZZLUTCR","490G00235Z","","",,"new"
"940GZZLUTFP","490G00239A","","",,"new"
"940GZZLUTFP","490G00239G","","",,"new"
"940GZZLUTHB","150G00002604","","",,"new"
"940GZZLUTMP","490G00231E","","",,"new"
"940GZZLUTNG","490G00240KK","","",,"new"
"940GZZLUTNG","490G00240LL","","",,"new"
"940GZZLUTPN","490G00241M","","",,"new"
"940GZZLUUPB","490G00243B","","",,"new"
"940GZZLUUPK","490G00245A","","",,"new"
"940GZZLUUPY","490G00244B","","",,"new"
"940GZZLUUXB","490G00246E","","",,"new"
"940GZZLUUXB","490G00246H","","",,"new"
"940GZZLUWAF","210G3070","","",,"new"
"940GZZLUWAF","210G3071","","",,"new"
"940GZZLUWBN","490G00260O","","",,"new"
"940GZZLUWCY","490G00269B","","",,"new"
"940GZZLUWFN","490G00261S","","",,"new"
"940GZZLUWHW","490G00264S","","",,"new"
"940GZZLUWIG","490G00270W","","",,"new"
"940GZZLUWKA","490G00253H","","",,"new"
"940GZZLUWKN","490G00265W","","",,"new"
"940GZZLUWOF","490G00274S","","",,"new"
"940GZZLUWOG","490G00275D","","",,"new"
"940GZZLUWOP","490G00276S","","",,"new"
"940GZZLUWRR","490G00252KA","","",,"new"
"940GZZLUWRR","490G00252X","","",,"new"
"940GZZLUWSD","490G00250A","","",,"new"
"940GZZLUWSM","490G00266G","","",,"new"
"940GZZLUWSP","490G00259A","","",,"new"
"940GZZLUWTA","490G00258B","","",,"new"
"940GZZLUWYP","490G00257M","","",,"new"
"940GZZNOLCM","339GH1","2009-04-20T14:34:00","2009-04-20T14:34:00",0,"new"
"940GZZNOPHP","339GNET31","2010-07-12T10:20:00","2010-07-12T10:20:00",0,"new"
"940GZZNORYC","339GCCN","2009-02-26T12:14:00","2009-02-26T12:14:00",0,"new"
"940GZZNORYC","940GZZNOOMS","2009-02-26T15:57:00","2009-02-26T15:57:00",0,"new"
"940GZZNOWKS","339GBA84","2011-02-10T16:12:00","2011-02-10T16:12:00",0,"new"
"940GZZNVFMD","059G149","2010-07-19T00:00:00","2010-07-19T00:00:00",,"new"
"940GZZNVOTM","059GP170","2009-12-03T00:00:00","2009-12-03T00:00:00",,"new"
"940GZZNVPTB","059GP143","2009-12-03T00:00:00","2009-12-03T00:00:00",,"new"
"940GZZNVWSF","050GHS002004","2009-12-04T00:00:00","2009-12-04T00:00:00",,"new"
"940GZZPRDDL","100G00022005","2008-12-19T00:00:00","2008-12-19T00:00:00",,"new"
"940GZZPRDDL","100GDDDI0767","2008-12-19T00:00:00","2008-12-19T00:00:00",,"new"
"940GZZPRRWS","100G00013768","2008-12-19T00:00:00","2008-12-19T00:00:00",,"new"
"940GZZRHHYT","240G027360A","2009-07-20T09:32:00","2009-07-20T09:32:00",0,"new"
"940GZZRHHYT","240G027690A","2009-07-08T10:08:00","2009-09-04T15:22:00",2,"rev"
"940GZZRHHYT","240GA027690A","2009-09-04T15:24:00","2009-09-04T15:24:00",0,"new"
"940GZZRHNRM","240GA024040A","2009-07-08T08:29:00","2009-07-08T08:29:00",0,"new"
"940GZZRHNRM","240GA024080A","2009-07-07T17:01:00","2009-07-07T17:01:00",0,"new"
"940GZZRHNRM","240GA024120A","2009-07-08T08:28:00","2009-07-08T08:28:00",0,"new"
"940GZZRHRMS","240G023940A","2009-07-08T09:35:00","2009-07-08T09:35:00",0,"new"
"940GZZRHRWH","240GA024910A","2010-06-29T12:55:00","2010-06-29T12:55:00",0,"new"
"940GZZRHSMB","240GA062380R","2010-12-06T15:20:00","2010-12-06T15:20:00",0,"new"
"940GZZSLTWW","240G014580A","2009-11-11T15:22:00","2009-11-11T15:22:00",0,"new"
"940GZZSLTWW","240G014590A","2009-11-11T15:22:00","2009-11-11T15:22:00",0,"new"
