"AtcoCode","CommonName","CommonNameLang","ShortName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"2500LAA07080","EDGESIDE Park Road","","","","EDGESIDE Park Road","","EDGESIDE LANE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07081","EDGESIDE Baptist Church","","","","EDGESIDE Baptist Church","","EDGESIDE LANE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07082","EDGESIDE Park Road","","","","EDGESIDE Park Road","","EDGESIDE LANE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07083","EDGESIDE Booth Cres","","","","EDGESIDE Booth Cres","","PARK ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07084","RAWTENSTALL Park Road","","","","RAWTENSTALL Park Road","","PARK ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07085","RAWTENSTALL Piper Lea","","","","RAWTENSTALL Piper Lea","","BOOTH CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07086","EDGESIDE Piper Lea","","","","PIPER LEA","","BOOTH CRESCENT","","","","","","2009-09-14T08:57:00","2010-04-15T13:57:00",2,"rev"
"2500LAA07087","RAWTENSTALL Booth Road","","","","RAWTENSTALL Booth Road","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07088","RAWTENSTALL Booth Road","","","","RAWTENSTALL Booth Road","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07089","RAWTENSTALL Booth Road","","","","RAWTENSTALL Booth Road","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07090","ROSSENDALE Primrose Street","","","","ROSSENDALE Primrose Street","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07091","ROSSENDALE Primrose Street","","","","ROSSENDALE Primrose Street","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07092","RAWTENSTALL Heyhead Avenue","","","","RAWTENSTALL Heyhead Avenue","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07093","WATERFOOT Park Rd","","","","WATERFOOT Park Rd","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07094","WATERFOOT Jolly Sailor","","","","WATERFOOT Jolly Sailor","","BOOTH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07095","WATERFOOT Turnpike Road","","","","WATERFOOT Turnpike Road","","TURNPIKE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07096","WATERFOOT Turnpike Road","","","","WATERFOOT Turnpike Road","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07097","RAWTENSTALL Bridleway","","","","RAWTENSTALL Bridleway","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07098","WHITEWELL BOTTOM Burnley Road","","","","WHITEWELL BOTTOM Burnley Road","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07099","WHITEWLL BOTTOM Foxhill Drive","","","","WHITEWLL BOTTOM Foxhill Drive","","FOXHILL DRIVE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07100","WHITEWELL BOTTOM Crabtree Bld","","","","WHITEWELL BOTTOM Crabtree Bld","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07101","WHITEWELL BOTTOM Crabtree Bld","","","","WHITEWELL BOTTOM Crabtree Bld","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07102","LUMB Burnley Road East","","","","LUMB Burnley Road East","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07103","LUMB Burnley Road East","","","","LUMB Burnley Road East","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07105","LUMB Burnley Road East","","","","Burnley Road East","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2010-05-04T11:56:00",2,"rev"
"2500LAA07106","LUMB Burnley Road East","","","","Burnley Road East","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2010-05-04T11:57:00",2,"rev"
"2500LAA07107","LUMB Hargreaves Arms","","","","LUMB Hargreaves Arms","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07108","LUMB Hargreaves Arms","","","","LUMB Hargreaves Arms","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07109","LUMB BRIDGE","","","","LUMB BRIDGE","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07110","LUMB BRIDGE","","","","LUMB BRIDGE","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07111","WATER Forest Holme Close","","","","Forest Holme Close","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2010-04-15T13:01:00",2,"rev"
"2500LAA07112","WATER Forest Holme Close","","","","Forest Holme Close","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2010-04-15T12:59:00",2,"rev"
"2500LAA07113","WATER Lower House Green","","","","WATER Lower House Green","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07114","WATER Lower House Gdn","","","","WATER Lower House Gdn","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07115","WATER Stony Hill","","","","WATER Stony Hill","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07116","WATER Stony Hill","","","","WATER Stony Hill","","BURNLEY ROAD EAST","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07117","CLOUGHBOTTOM Reservoir","","","","CLOUGHBOTTOM Reservoir","","Burnley Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07118","CLIVIGER Thorne Row","","","","CLIVIGER Thorne Row","","BACUP ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07119","CLIVIGER Rush Hey","","","","CLIVIGER Rush Hey","","BACUP ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07121","SHARNEYFORD Primary School","","","","SHARNEYFORD Primary School","","TODMORDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07122","SHARNEYFORD Sunny Bank","","","","SHARNEYFORD Sunny Bank","","TODMORDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07123","SHARNEYFORD Terminus","","","","SHARNEYFORD Terminus","","TODMORDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07124","SHARNEYFOLD O/S 276 Todmorden Road","","","","SHARNEYFOLD O/S 276 Todmorden Road","","TODMORDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07125","BACUP Gladstone Street","","","","BACUP Gladstone Street","","PENNINE ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07126","BACUP Gladstone Street","","","","BACUP Popp Gladstone Street","","PENNINE ROAD","","","","","","2009-09-14T08:57:00","2010-04-15T11:49:00",2,"rev"
"2500LAA07127","SHAWFORTH Post Office","","","","SHAWFORTH Post Office","","MARKET STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07128","WHITWORTH Westgate","","","","WHITWORTH Westgate","","WESTGATE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07129","BACUP New Line","","","","BACUP New Line","","NEW LINE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07130","WATERFOOT Health Centre","","","","WATERFOOT Health Centre","","COWPE ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07133","RAWTENSTALL Hall Carr Road","","","","RAWTENSTALL Hall Carr Road","","HALL CARR ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07134","RAWTENSTALL Fallbarn Cres","","","","RAWTENSTALL Fallbarn Cres","","FALLBARN CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07135","RAWTENSTALL Dearden Nook","","","","RAWTENSTALL Dearden Nook","","FALLBARN CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07136","RAWTENSTALL Fallbarn Cres West","","","","RAWTENSTALL Fallbarn Cres West","","FALLBARN CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07137","RAWTENSTALL Cherry Cres Hall","","","","RAWTENSTALL Cherry Cres Hall","","CHERRY CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07138","RAWTENSTALL Lavender Hill","","","","RAWTENSTALL Lavender Hill","","SYCAMORE CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07139","RAWTENSTALL Cherry Crescent","","","","RAWTENSTALL Cherry Crescent","","CHERRY CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07140","RAWTENSTALL Cherry Cres Hall","","","","RAWTENSTALL Cherry Cres Hall","","CHERRY CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07141","RAWTENSTALL Hardman Avenue","","","","RAWTENSTALL Hardman Avenue","","HARDMAN AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07142","RAWTENSTALL Hardman Avenue","","","","RAWTENSTALL Hardman Avenue","","HARDMAN AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07143","RAWTENSTALL Hardman Avenue","","","","RAWTENSTALL Hardman Avenue","","HARDMAN AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07144","RAWTENSTALL Hardman Avenue","","","","RAWTENSTALL Hardman Avenue","","HARDMAN AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07145","RAWTENSTALL Fallbarn Crescent","","","","RAWTENSTALL Fallbarn Crescent","","FALLBARN CRESCENT","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07146","BENT GATE","","","","BENT GATE","","MANCHESTER ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07147","BENT GATE","","","","BENT GATE","","MANCHESTER ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07149","EWOOD BRIDGE Football Ground","","","","EWOOD BRIDGE Football Ground","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07150","EWOOD BRIDGE Football Ground","","","","EWOOD BRIDGE Football Ground","","Manchester Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07151","ACCRINGTON Pickup Street","","","","ACCRINGTON Pickup Street","","PICKUP STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07152","HUNCOAT Oakfield Avenue","","","","HUNCOAT Oakfield Avenue","","Lytham Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07153","ACCRINGTON Hawksworth Road","","","","ACCRINGTON Hawksworth Road","","MARLBOROUGH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07154","ACCRINGTON Marlborough Road","","","","ACCRINGTON Marlborough Road","","MARLBOROUGH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07155","ACCRINGTON Marlborough Road","","","","ACCRINGTON Marlborough Road","","MARLBOROUGH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07156","ACCRINGTON Marlborough Road","","","","ACCRINGTON Marlborough Road","","MARLBOROUGH ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07157","ACCRINGTON Riding Barn Street","","","","ACCRINGTON Riding Barn Street","","RIDING BARN STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07158","ACCRINGTON Buckingham Grove","","","","ACCRINGTON Buckingham Grove","","BUCKINGHAM GROVE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07159","ACCRINGTON Paradise Street","","","","ACCRINGTON Paradise Street","","PARADISE STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07160","ACCRINGTON Paradise Street","","","","ACCRINGTON Paradise Street","","PARADISE STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07161","BARNOLDSWICK Bancroft Fold","","","","BARNOLDSWICK Bancroft Fold","","GILLIANS LANE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07162","BARNOLDSWICK Sackville Street","","","","BARNOLDSWICK Sackville Street","","GILLIANS LANE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07163","BARNOLDSWICK Gillians Lane","","","","BARNOLDSWICK Gillians Lane","","GILLIANS LANE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07165","BARNOLDSWICK Gillians Lane","","","","BARNOLDSWICK Gillians Lane","","COLNE ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07166","BARNOLDSWICK Westgate","","","","BARNOLDSWICK Westgate","","WESTGATE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07168","TOWN HEAD Westgate","","","","TOWN HEAD Westgate","","WESTGATE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07169","BARNOLDSWICK Lower North Avenue","","","","BARNOLDSWICK Lower North Avenue","","Skipton Road","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07170","BURNLEY Douglas Road","","","","BURNLEY Douglas Road","","BURNLEY ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07171","BRIERFIELD New Hall Street","","","","BRIERFIELD New Hall Street","","Hilary Street","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07172","BURNLEY Browhead Road","","","","BURNLEY Browhead Road","","QUEEN VICTORIA ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07173","BURNLEY Queen Victoria Road ","","","","Queen Victoria Road","","Queen Victoria Road","","","","","","2009-09-14T08:57:00","2009-10-13T11:59:00",2,"rev"
"2500LAA07174","BURNLEY Salus St","","","","BURNLEY Salus St","","MELVILLE STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07175","BURNLEY Walshaw High School","","","","BURNLEY Walshaw High School","","EASTERN AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07176","BURNLEY Thursby Road","","","","BURNLEY Thursby Road","","EASTERN AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07177","BURNLEY Brownhill Shops","","","","BURNLEY Brownhill Shops","","BROWNHILL AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07178","BURNLEY Browhill Shops","","","","BURNLEY Browhill Shops","","BROWNHILL AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07179","BURNLEY Deerstone Avenue","","","","BURNLEY Deerstone Avenue","","Deerstone Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07180","BURNLEY Brownhill Avenue","","","","BURNLEY Brownhill Avenue","","Brownhill Avenue","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07181","BURNLEY Brownhill Avenue","","","","BURNLEY Brownhill Avenue","","BROWNHILL AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07183","BURNLEY Carholme Avenue","","","","BURNLEY Carholme Avenue","","CARHOLME AVENUE","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07184","BURNLEY Park View Inn","","","","BURNLEY Park View Inn","","HIGGIN STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07185","BURNLEY Park View Inn","","","","BURNLEY Park View Inn","","HIGGIN STREET","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07186","HASLINGDEN Rose and Crown","","","","HASLINGDEN Rose and Crown","","MANCHESTER ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07187","HASLINGDEN The Rose and Crown","","","","HASLINGDEN The Rose and Crown","","MANCHESTER ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07188","RAWTENSTALL Union Road","","","","RAWTENSTALL Union Road","","HASLINGDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07189","RAWTENSTALL Union Road","","","","RAWTENSTALL Union Road","","HASLINGDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
"2500LAA07190","RAWTENSTALL Mount Street","","","","RAWTENSTALL Mount Street","","HASLINGDEN ROAD","","","","","","2009-09-14T08:57:00","2009-09-14T08:57:00",1,"rev"
