"AtcoCode","StartGridType","StartEasting","StartNorthing","EndGridType","EndEasting","EndNorthing","CreationDateTime","ModificationDateTime","RevisionNumber","Modification"
"40004402802B","U",505586,170564,"U",505805,170526,"1899-12-30T00:00:00","2009-11-16T14:06:00",3,"rev"
"40004402802C","U",505793,170445,"U",505583,170482,"1899-12-30T00:00:00","2010-04-07T10:45:00",7,"rev"
"40004402802D","U",505566,170477,"U",505560,170425,"1899-12-30T00:00:00","2009-09-04T16:58:00",2,"rev"
"40004402802F","U",505566,170325,"U",505209,170380,"1899-12-30T00:00:00","2010-03-24T15:56:00",2,"rev"
"40004402802G","U",505134,170365,"U",504798,170298,"1899-12-30T00:00:00","2010-04-13T14:06:00",6,"rev"
"40004402802H","U",504804,170314,"U",505123,170377,"1899-12-30T00:00:00","2010-04-13T14:07:00",5,"rev"
"40004402802I","U",505216,170395,"U",505565,170339,"1899-12-30T00:00:00","2010-03-24T15:55:00",2,"rev"
"40004402802K","U",505546,170433,"U",505555,170480,"1899-12-30T00:00:00","2010-02-04T16:11:00",4,"rev"
"40004402802L","U",505586,170496,"U",505794,170460,"1899-12-30T00:00:00","2010-04-07T10:46:00",5,"rev"
"40004402802M","U",505806,170511,"U",505583,170550,"1899-12-30T00:00:00","2009-11-16T14:11:00",3,"rev"
"40004402802N","U",505541,170579,"U",505572,170760,"1899-12-30T00:00:00","2010-04-06T16:17:00",4,"rev"
"40004402803A","U",504304,170205,"U",504065,170155,"1899-12-30T00:00:00","2010-04-13T14:21:00",8,"rev"
"40004402803B","U",503798,170138,"U",503836,170485,"1899-12-30T00:00:00","2010-04-14T10:40:00",5,"rev"
"40004402803C","U",503858,170539,"U",503953,170675,"1899-12-30T00:00:00","2010-04-08T15:22:00",3,"rev"
"40004402803D","U",503966,170670,"U",503871,170532,"1899-12-30T00:00:00","2010-04-08T15:23:00",3,"rev"
"40004402803E","U",503851,170483,"U",503812,170144,"1899-12-30T00:00:00","2010-04-14T10:41:00",4,"rev"
"40004402803F","U",504060,170170,"U",504303,170221,"1899-12-30T00:00:00","2010-04-13T14:19:00",5,"rev"
"40004402804A","U",505722,170910,"U",505599,170937,"1899-12-30T00:00:00","2009-09-07T12:56:00",2,"rev"
"40004402804B","U",505498,171026,"U",505489,171177,"1899-12-30T00:00:00","2010-04-15T11:50:00",6,"rev"
"40004402804C","U",505486,171191,"U",505411,171218,"1899-12-30T00:00:00","2009-11-16T14:13:00",4,"rev"
"40004402804E","U",505348,171178,"U",505269,171226,"1899-12-30T00:00:00","2009-11-16T14:15:00",3,"rev"
"40004402804F","U",505276,171239,"U",505353,171192,"1899-12-30T00:00:00","2009-11-16T14:16:00",3,"rev"
"40004402804H","U",505418,171230,"U",505488,171205,"1899-12-30T00:00:00","2009-11-16T14:18:00",4,"rev"
"40004402804I","U",505502,171171,"U",505513,171034,"1899-12-30T00:00:00","2010-04-15T11:49:00",7,"rev"
"40004402804J","U",505582,170962,"U",505721,170925,"1899-12-30T00:00:00","2009-11-16T14:20:00",4,"rev"
"40004402805B","U",505788,170089,"U",505517,169494,"1899-12-30T00:00:00","2008-09-17T10:34:00",4,"rev"
"40004402805C","U",505504,169496,"U",505775,170093,"1899-12-30T00:00:00","2008-09-17T10:35:00",4,"rev"
"40004402806A","U",509430,171104,"U",509641,171087,"1899-12-30T00:00:00","2010-04-08T15:32:00",2,"rev"
"40004402806B","U",509680,171089,"U",509829,171160,"1899-12-30T00:00:00","2010-04-06T14:33:00",2,"rev"
"40004402806C","U",509836,171149,"U",509684,171075,"1899-12-30T00:00:00","2010-04-06T14:32:00",3,"rev"
"40004402806D","U",509642,171070,"U",509422,171088,"1899-12-30T00:00:00","2010-04-08T15:34:00",4,"rev"
"40004402808A","U",509975,170717,"U",509745,170734,"1899-12-30T00:00:00","2009-11-16T14:22:00",3,"rev"
"40004402808B","U",509735,170708,"U",509695,170194,"1899-12-30T00:00:00","2010-04-07T14:29:00",5,"rev"
"40004402808C","U",509678,170192,"U",509719,170712,"1899-12-30T00:00:00","2010-04-07T14:28:00",3,"rev"
"40004402808D","U",509744,170749,"U",509976,170731,"1899-12-30T00:00:00","2009-09-07T13:12:00",2,"rev"
"40004402809A","U",510530,169973,"U",510628,169686,"1899-12-30T00:00:00","2010-04-15T15:23:00",3,"rev"
"40004402809B","U",510645,169672,"U",511056,169613,"1899-12-30T00:00:00","2010-09-16T10:45:00",7,"rev"
"40004402809C","U",511067,169603,"U",510651,169660,"1899-12-30T00:00:00","2010-09-16T10:45:00",7,"rev"
"40004402809D","U",510614,169679,"U",510516,169965,"1899-12-30T00:00:00","2010-04-15T15:21:00",4,"rev"
"40004402810A","U",511296,168863,"U",511141,169201,"1899-12-30T00:00:00","2009-11-16T14:23:00",4,"rev"
"40004402810B","U",511165,169242,"U",511289,169339,"1899-12-30T00:00:00","2010-04-13T12:10:00",4,"rev"
"40004402810C","U",511294,169362,"U",511232,169442,"1899-12-30T00:00:00","2010-04-16T13:01:00",5,"rev"
"40004402810D","U",511211,169446,"U",511133,169419,"1899-12-30T00:00:00","2010-04-07T10:53:00",3,"rev"
"40004402810E","U",511103,169435,"U",511132,169516,"1899-12-30T00:00:00","2010-03-24T16:17:00",5,"rev"
"40004402810F","U",511146,169508,"U",511119,169438,"1899-12-30T00:00:00","2010-03-24T16:16:00",4,"rev"
"40004402810G","U",511129,169435,"U",511204,169458,"1899-12-30T00:00:00","2010-04-07T10:52:00",4,"rev"
"40004402810H","U",511245,169448,"U",511306,169371,"1899-12-30T00:00:00","2010-04-16T13:02:00",5,"rev"
"40004402810I","U",511299,169327,"U",511167,169224,"1899-12-30T00:00:00","2010-04-13T12:10:00",3,"rev"
"40004402810J","U",511155,169206,"U",511308,168874,"1899-12-30T00:00:00","2009-11-16T14:27:00",4,"rev"
"40004402811A","U",508398,168497,"U",508800,168248,"1899-12-30T00:00:00","2010-03-31T12:57:00",5,"rev"
"40004402811B","U",508789,168235,"U",508404,168472,"1899-12-30T00:00:00","2010-03-31T12:59:00",3,"rev"
"40004402812A","U",509551,167443,"U",509991,167724,"1899-12-30T00:00:00","2008-09-17T10:36:00",2,"rev"
"40004402812B","U",510007,167719,"U",509566,167432,"1899-12-30T00:00:00","2008-10-29T15:22:00",5,"rev"
"40004402813A","U",507007,168396,"U",507095,168378,"1899-12-30T00:00:00","2008-05-16T11:47:00",1,"rev"
"40004402813B","U",507097,168382,"U",507114,168424,"1899-12-30T00:00:00","2010-04-15T14:28:00",2,"rev"
"40004402813C","U",507139,168429,"U",507352,168428,"1899-12-30T00:00:00","2010-04-07T10:50:00",2,"rev"
"40004402813D","U",507373,168382,"U",507294,167970,"1899-12-30T00:00:00","2010-04-16T14:47:00",2,"rev"
"40004402813E","U",507276,167964,"U",507358,168384,"1899-12-30T00:00:00","2010-04-16T14:48:00",2,"rev"
"40004402813F","U",507349,168414,"U",507140,168413,"1899-12-30T00:00:00","2010-04-07T10:48:00",2,"rev"
"40004402813G","U",507124,168414,"U",507112,168381,"1899-12-30T00:00:00","2010-04-15T14:30:00",2,"rev"
"40004402813H","U",507090,168360,"U",507007,168381,"1899-12-30T00:00:00","2009-06-05T14:22:00",2,"rev"
"40004402814A","U",506918,167896,"U",506900,167794,"1899-12-30T00:00:00","2010-04-14T11:28:00",11,"rev"
"40004402814B","U",507044,167961,"U",506931,167935,"1899-12-30T00:00:00","2010-04-14T11:34:00",4,"rev"
"40004402814C","U",506986,167878,"U",507014,167770,"1899-12-30T00:00:00","2009-11-16T14:28:00",6,"rev"
"40004402814D","U",507000,167774,"U",506972,167886,"1899-12-30T00:00:00","2009-09-07T14:05:00",5,"rev"
"40004402814E","U",506915,167936,"U",507039,167980,"1899-12-30T00:00:00","2010-04-14T11:32:00",4,"rev"
"40004402814F","U",506884,167794,"U",506902,167901,"1899-12-30T00:00:00","2010-04-14T11:30:00",11,"rev"
"40004403801A","U",493521,163905,"U",493409,164139,"1899-12-30T00:00:00","2008-05-28T14:30:00",1,"rev"
"40004403801C","U",492638,164342,"U",492474,164595,"1899-12-30T00:00:00","2009-11-16T14:30:00",5,"rev"
"40004403801D","U",493083,165343,"U",493554,165636,"1899-12-30T00:00:00","2010-04-09T11:47:00",6,"rev"
"40004403801E","U",493563,165623,"U",493091,165330,"1899-12-30T00:00:00","2010-04-09T11:46:00",6,"rev"
"40004403801F","U",492478,164610,"U",492653,164344,"1899-12-30T00:00:00","2009-11-16T14:31:00",4,"rev"
"40004403801H","U",493416,164155,"U",493534,163911,"1899-12-30T00:00:00","2008-05-28T14:29:00",1,"rev"
"40004403802A","U",492917,164652,"U",493014,165135,"1899-12-30T00:00:00","2009-09-07T14:28:00",3,"rev"
"40004403802B","U",493028,165131,"U",492932,164649,"1899-12-30T00:00:00","2009-09-07T14:29:00",3,"rev"
"40004403803A","U",494172,164091,"U",494797,164507,"1899-12-30T00:00:00","2008-09-24T13:59:00",4,"rev"
"40004403803B","U",495346,164442,"U",495226,163891,"1899-12-30T00:00:00","2010-04-08T11:32:00",3,"rev"
"40004403803C","U",495602,163136,"U",496427,162875,"1899-12-30T00:00:00","2010-09-15T14:39:00",6,"rev"
"40004403803D","U",496433,162848,"U",495599,163117,"1899-12-30T00:00:00","2010-09-15T14:39:00",6,"rev"
"40004403803E","U",495212,163895,"U",495332,164450,"1899-12-30T00:00:00","2010-04-08T11:32:00",5,"rev"
"40004403803F","U",494806,164495,"U",494182,164081,"1899-12-30T00:00:00","2009-06-25T15:03:00",5,"rev"
"40004403804A","U",497345,161874,"U",496905,161767,"1899-12-30T00:00:00","2010-03-23T12:53:00",5,"rev"
"40004403804B","U",495684,161769,"U",494937,161675,"1899-12-30T00:00:00","2008-09-24T14:05:00",4,"rev"
"40004403804C","U",493823,161390,"U",493039,161472,"1899-12-30T00:00:00","2009-06-09T14:33:00",3,"rev"
"40004403804D","U",493053,161482,"U",493824,161405,"1899-12-30T00:00:00","2009-06-09T14:34:00",3,"rev"
"40004403804E","U",494929,161689,"U",495679,161785,"1899-12-30T00:00:00","2008-09-24T14:07:00",3,"rev"
"40004403804F","U",496904,161784,"U",497353,161887,"1899-12-30T00:00:00","2010-03-23T12:53:00",4,"rev"
"40004403805A","U",497847,162255,"U",497840,162369,"1899-12-30T00:00:00","2010-03-25T15:31:00",3,"rev"
"40004403805B","U",497859,162392,"U",497960,162399,"1899-12-30T00:00:00","2009-09-07T14:55:00",2,"rev"
"40004403805C","U",497991,162381,"U",498030,162321,"1899-12-30T00:00:00","2010-04-12T11:41:00",2,"rev"
"40004403805D","U",498080,162304,"U",498850,162101,"1899-12-30T00:00:00","2010-03-31T13:09:00",3,"rev"
"40004403805E","U",498901,162125,"U",499141,162269,"1899-12-30T00:00:00","2010-04-13T12:58:00",2,"rev"
"40004403805F","U",500110,163661,"U",500571,164036,"1899-12-30T00:00:00","2010-04-15T14:32:00",5,"rev"
"40004403805G","U",500578,164023,"U",500125,163652,"1899-12-30T00:00:00","2010-04-15T14:33:00",5,"rev"
"40004403805H","U",499147,162257,"U",498928,162125,"1899-12-30T00:00:00","2010-04-13T13:00:00",2,"rev"
"40004403805I","U",498831,162082,"U",498099,162285,"1899-12-30T00:00:00","2010-03-31T13:10:00",3,"rev"
"40004403805J","U",498017,162315,"U",497974,162378,"1899-12-30T00:00:00","2010-04-12T11:40:00",2,"rev"
"40004403805K","U",497966,162385,"U",497859,162378,"1899-12-30T00:00:00","2009-09-07T14:57:00",2,"rev"
"40004403805L","U",497855,162370,"U",497862,162261,"1899-12-30T00:00:00","2010-03-25T15:32:00",3,"rev"
"40004403806A","U",490123,156826,"U",490041,156439,"1899-12-30T00:00:00","2010-04-06T15:43:00",3,"rev"
"40004403806B","U",490077,156409,"U",490740,156217,"1899-12-30T00:00:00","2010-04-07T15:05:00",2,"rev"
"40004403806C","U",490736,156198,"U",490086,156394,"1899-12-30T00:00:00","2010-04-07T15:06:00",2,"rev"
"40004403806D","U",490026,156436,"U",490108,156829,"1899-12-30T00:00:00","2010-04-06T15:40:00",3,"rev"
"40004403807A","U",490539,160276,"U",490507,160107,"1899-12-30T00:00:00","2009-11-16T14:36:00",5,"rev"
"40004403807B","U",490096,160057,"U",490395,159821,"1899-12-30T00:00:00","2010-04-16T14:09:00",7,"rev"
"40004403807D","U",490408,159441,"U",490233,159307,"1899-12-30T00:00:00","2009-09-07T15:15:00",3,"rev"
"40004403807E","U",490226,159320,"U",490398,159450,"1899-12-30T00:00:00","2009-09-07T15:13:00",4,"rev"
"40004403807G","U",490385,159810,"U",490086,160047,"1899-12-30T00:00:00","2010-04-16T14:07:00",8,"rev"
"40004403807H","U",490492,160113,"U",490522,160280,"1899-12-30T00:00:00","2009-11-16T14:01:00",5,"rev"
"40004403808A","U",488567,158729,"U",488718,158505,"1899-12-30T00:00:00","2008-03-28T17:09:00",1,"rev"
"40004403808B","U",488718,158505,"U",488531,158353,"1899-12-30T00:00:00","2008-09-24T14:16:00",3,"rev"
"40004403808C","U",488454,158213,"U",488602,158233,"1899-12-30T00:00:00","2008-09-24T14:17:00",2,"rev"
"40004403808D","U",488644,158217,"U",488656,157874,"1899-12-30T00:00:00","2008-09-24T14:18:00",2,"rev"
"40004403808E","U",488731,157809,"U",488332,157558,"1899-12-30T00:00:00","2008-03-28T16:47:00",1,"rev"
"40004403808F","U",488327,157572,"U",488713,157816,"1899-12-30T00:00:00","2008-03-28T16:46:00",1,"rev"
"40004403808G","U",488609,157899,"U",488660,158099,"1899-12-30T00:00:00","2010-03-25T15:49:00",3,"rev"
"40004403808H","U",488601,158217,"U",488457,158196,"1899-12-30T00:00:00","2009-09-08T11:26:00",3,"rev"
"40004403808I","U",488523,158369,"U",488687,158497,"1899-12-30T00:00:00","2009-09-08T11:28:00",4,"rev"
"40004403808J","U",488698,158517,"U",488560,158698,"1899-12-30T00:00:00","2010-04-23T10:31:00",3,"rev"
"40004403809A","U",488830,157741,"U",489024,157475,"1899-12-30T00:00:00","2008-09-24T14:21:00",2,"rev"
"40004403809B","U",489024,157475,"U",488878,157408,"1899-12-30T00:00:00","2006-08-16T13:46:00",3,"rev"
"40004403809C","U",488878,157408,"U",488836,157480,"1899-12-30T00:00:00","2006-07-10T12:45:00",1,"rev"
"40004403809D","U",488836,157480,"U",488695,157477,"1899-12-30T00:00:00","2008-03-28T16:54:00",1,"rev"
"40004403809E","U",488698,157493,"U",488819,157489,"1899-12-30T00:00:00","2010-04-06T15:55:00",2,"rev"
"40004403809F","U",488845,157496,"U",488888,157421,"1899-12-30T00:00:00","2006-07-12T12:12:00",1,"rev"
"40004403809G","U",488888,157421,"U",489006,157478,"1899-12-30T00:00:00","2006-08-16T13:46:00",3,"rev"
"40004403809H","U",489006,157478,"U",488814,157738,"1899-12-30T00:00:00","2008-09-24T14:22:00",2,"rev"
"40004403810A","U",488227,158016,"U",488378,158054,"1899-12-30T00:00:00","2010-03-24T12:13:00",3,"rev"
"40004403810B","U",488428,158066,"U",488540,157878,"1899-12-30T00:00:00","2010-04-09T14:19:00",8,"rev"
"40004403810C","U",488530,157830,"U",488411,157755,"1899-12-30T00:00:00","2010-04-09T14:21:00",7,"rev"
"40004403810D","U",488299,157773,"U",488186,157926,"1899-12-30T00:00:00","2009-09-08T11:35:00",6,"rev"
"40004404801A","U",504231,159316,"U",504442,159616,"1899-12-30T00:00:00","2009-09-08T11:39:00",3,"rev"
"40004404801B","U",504429,159963,"U",504400,160219,"1899-12-30T00:00:00","2010-04-13T15:21:00",6,"rev"
"40004404801C","U",504417,160220,"U",504444,159965,"1899-12-30T00:00:00","2010-04-13T15:20:00",6,"rev"
"40004404801D","U",504450,159601,"U",504245,159314,"1899-12-30T00:00:00","2009-09-08T11:40:00",3,"rev"
"40004404802A","U",497364,161626,"U",497068,161104,"1899-12-30T00:00:00","2009-09-08T11:48:00",2,"rev"
"40004404802B","U",496988,160825,"U",496886,160488,"1899-12-30T00:00:00","2010-04-07T14:56:00",6,"rev"
"40004404802C","U",496740,159916,"U",496525,159476,"1899-12-30T00:00:00","2009-09-08T11:53:00",4,"rev"
"40004404802D","U",496325,159037,"U",496358,159022,"1899-12-30T00:00:00","2009-09-08T11:57:00",3,"rev"
"40004404802E","U",496362,158989,"U",496241,158914,"1899-12-30T00:00:00","2010-04-15T14:59:00",3,"rev"
"40004404802F","U",496206,158915,"U",496194,158930,"1899-12-30T00:00:00","2010-04-15T15:01:00",3,"rev"
"40004404802G","U",496164,158905,"U",496043,158680,"1899-12-30T00:00:00","2010-04-15T12:06:00",3,"rev"
"40004404802H","U",496029,158688,"U",496156,158921,"1899-12-30T00:00:00","2010-04-15T12:08:00",3,"rev"
"40004404802I","U",496191,158956,"U",496219,158924,"1899-12-30T00:00:00","2006-07-10T13:01:00",1,"rev"
"40004404802J","U",496219,158924,"U",496352,159009,"1899-12-30T00:00:00","2008-04-25T13:37:00",1,"rev"
"40004404802K","U",496352,159009,"U",496297,159038,"1899-12-30T00:00:00","2008-06-24T11:18:00",2,"rev"
"40004404802L","U",496509,159481,"U",496724,159918,"1899-12-30T00:00:00","2009-09-08T11:55:00",4,"rev"
"40004404802M","U",496869,160484,"U",496971,160825,"1899-12-30T00:00:00","2010-04-07T14:58:00",6,"rev"
"40004404802N","U",497052,161105,"U",497349,161626,"1899-12-30T00:00:00","2009-09-08T11:50:00",2,"rev"
"40004404803A","U",496837,158535,"U",497139,158397,"1899-12-30T00:00:00","2009-09-08T13:08:00",3,"rev"
"40004404803C","U",497530,158126,"U",497630,158279,"1899-12-30T00:00:00","2009-09-08T12:11:00",3,"rev"
"40004404803D","U",497640,158267,"U",497543,158118,"1899-12-30T00:00:00","2009-09-08T12:13:00",3,"rev"
"40004404803F","U",497130,158385,"U",496830,158523,"1899-12-30T00:00:00","2009-09-08T13:07:00",3,"rev"
"40004404804A","U",497879,158066,"U",497839,158229,"1899-12-30T00:00:00","2009-10-23T11:12:00",6,"rev"
"40004404804B","U",497852,158235,"U",497897,158065,"1899-12-30T00:00:00","2009-10-23T11:11:00",6,"rev"
"40004404805A","U",498064,158595,"U",497927,158511,"1899-12-30T00:00:00","2009-09-08T14:21:00",3,"rev"
"40004404805B","U",497921,158520,"U",498062,158609,"1899-12-30T00:00:00","2009-09-08T14:22:00",3,"rev"
"40004404806A","U",498685,158773,"U",498753,158585,"1899-12-30T00:00:00","2009-09-09T10:48:00",4,"rev"
"40004404806B","U",498738,158587,"U",498675,158763,"1899-12-30T00:00:00","2009-09-09T10:49:00",3,"rev"
"40004404807A","U",499196,158439,"U",499368,158143,"1899-12-30T00:00:00","2009-09-09T10:54:00",4,"rev"
"40004404807B","U",499354,158134,"U",499181,158435,"1899-12-30T00:00:00","2009-09-09T10:52:00",4,"rev"
"40004404809A","U",499411,159424,"U",499669,159661,"1899-12-30T00:00:00","2010-04-09T13:59:00",3,"rev"
"40004404809B","U",499587,159740,"U",499479,159875,"1899-12-30T00:00:00","2010-04-12T13:56:00",4,"rev"
"40004404809C","U",499491,159882,"U",499600,159751,"1899-12-30T00:00:00","2010-04-12T13:58:00",4,"rev"
"40004404809D","U",499683,159652,"U",499425,159418,"1899-12-30T00:00:00","2010-04-09T13:58:00",3,"rev"
"40004404810A","U",499748,160207,"U",499410,159864,"1899-12-30T00:00:00","2009-09-09T11:14:00",4,"rev"
"40004404810B","U",499405,159880,"U",499733,160211,"1899-12-30T00:00:00","2009-09-09T11:16:00",4,"rev"
"40004404811A","U",497766,159500,"U",498141,159608,"1899-12-30T00:00:00","2009-09-09T11:19:00",4,"rev"
"40004404811B","U",498145,159595,"U",497771,159486,"1899-12-30T00:00:00","2009-09-09T11:20:00",4,"rev"
"40004404812A","U",500543,159915,"U",501092,160163,"1899-12-30T00:00:00","2010-04-16T16:20:00",5,"rev"
"40004404812B","U",501088,160139,"U",500543,159894,"1899-12-30T00:00:00","2010-04-16T16:21:00",5,"rev"
"40004404813B","U",502037,159269,"U",501991,159438,"1899-12-30T00:00:00","2010-04-08T15:28:00",2,"rev"
"40004404813C","U",502014,159471,"U",502093,159492,"1899-12-30T00:00:00","2010-04-13T15:07:00",2,"rev"
"40004404813D","U",502122,159496,"U",502337,159370,"1899-12-30T00:00:00","2008-04-25T15:04:00",2,"rev"
"40004404813E","U",502492,159259,"U",502562,159130,"1899-12-30T00:00:00","2010-03-24T14:24:00",4,"rev"
"40004404813F","U",502552,159096,"U",502453,159010,"1899-12-30T00:00:00","2010-03-24T14:12:00",2,"rev"
"40004404813G","U",502382,159032,"U",502223,159104,"1899-12-30T00:00:00","2010-03-24T14:16:00",5,"rev"
"40004404813H","U",502406,159014,"U",502392,158973,"1899-12-30T00:00:00","2010-04-09T11:35:00",2,"rev"
"40004404813I","U",502377,158977,"U",502392,159016,"1899-12-30T00:00:00","2010-04-09T11:36:00",2,"rev"
"40004404813J","U",502233,159116,"U",502388,159046,"1899-12-30T00:00:00","2010-03-24T14:15:00",5,"rev"
"40004404813K","U",502447,159027,"U",502542,159110,"1899-12-30T00:00:00","2010-03-24T14:13:00",2,"rev"
"40004404813L","U",502549,159121,"U",502471,159261,"1899-12-30T00:00:00","2010-03-24T14:23:00",4,"rev"
"40004404813M","U",502327,159357,"U",502113,159480,"1899-12-30T00:00:00","2008-04-25T15:04:00",2,"rev"
"40004404813N","U",502090,159477,"U",502015,159458,"1899-12-30T00:00:00","2010-04-13T15:10:00",3,"rev"
"40004404813O","U",502006,159440,"U",502039,159284,"1899-12-30T00:00:00","2010-04-08T15:30:00",2,"rev"
"40004404814A","U",503870,158730,"U",504026,158256,"1899-12-30T00:00:00","2010-04-01T12:28:00",2,"rev"
"40004404814B","U",504087,158202,"U",504417,158015,"1899-12-30T00:00:00","2010-04-16T15:12:00",2,"rev"
"40004404814C","U",504560,158157,"U",504797,158547,"1899-12-30T00:00:00","2010-04-16T14:42:00",4,"rev"
"40004404814D","U",504876,158752,"U",504572,159140,"1899-12-30T00:00:00","2010-06-30T12:58:00",6,"rev"
"40004404814E","U",504578,159154,"U",504893,158753,"1899-12-30T00:00:00","2010-06-30T12:58:00",7,"rev"
"40004404814F","U",504789,158532,"U",504575,158153,"1899-12-30T00:00:00","2010-04-16T14:43:00",4,"rev"
"40004404814G","U",504409,158000,"U",504079,158186,"1899-12-30T00:00:00","2010-04-16T15:13:00",2,"rev"
